id,name,direction_id/id
sn_srv_ministere_de_l_education_nationale__secretariat_general_permanent_de_la_commission_nationale_pour_l_unesco__item__centre_regional_de_formation_des_personnels_de_l_education,Centre régional de Formation des Personnels de l’Education,
sn_srv_ministere_de_l_education_nationale__secretariat_general_permanent_de_la_commission_nationale_pour_l_unesco__item__institut_national_d_education_et_de_formation_des_jeunes_aveugles,Institut national d’Education et de Formation des jeunes Aveugles,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__item__item__centre_national_de_qualification_professionnelle,Centre national de Qualification professionnelle,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__item__item__office_national_de_formation_professionnelle,Office national de Formation professionnelle,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__agence_nationale_de_la_maison_de_l_outil,Agence nationale de la Maison de l’Outil,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__agence_nationale_pour_la_promotion_de_l_emploi_des_jeunes,Agence nationale pour la Promotion de l’Emploi des Jeunes,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__agence_senegalaise_de_la_reforestation_et_de_la_grande_muraille_verte,Agence sénégalaise de la Reforestation et de la Grande Muraille verte,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__autorite_nationale_de_biosecurite,Autorité nationale de Biosécurité,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_joal_fadiouth,Centre de Formation professionnelle de Joal-Fadiouth,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_kebemer,Centre de Formation professionnelle de Kébémer,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_linguere,Centre de Formation professionnelle de Linguère,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_louga,Centre de Formation professionnelle de Louga,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_mbour,Centre de Formation professionnelle de Mbour,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_medina_de_dakar,Centre de Formation professionnelle de Médina de Dakar,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_medina_gounas,Centre de Formation professionnelle de Médina Gounas,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_ndindy,Centre de Formation professionnelle de Ndindy,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_de_thies,Centre de Formation professionnelle de Thiès,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_des_jeunes_de_dakar,Centre de Formation professionnelle des Jeunes de Dakar,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_et_commerciale_delafosse_de_dakar,Centre de Formation professionnelle et commerciale Delafosse de Dakar,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_formation_professionnelle_et_technique_senegal_japon,Centre de Formation professionnelle et technique Sénégal – Japon,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_de_suivi_ecologique,Centre de Suivi écologique,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_d_education_et_de_formation_environnementales,Centre d’Education et de Formation environnementales,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_d_enseignement_professionnel,Centre d’Enseignement professionnel,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_d_enseignement_technique_feminin,Centre d’Enseignement technique féminin,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_d_entreprenariat_et_de_developpement_technique,Centre d’Entreprenariat et de Développement technique,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_national_de_formation_des_cours_professionnels_et_industriels,Centre national de Formation des Cours professionnels et Industriels,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_national_de_formation_des_maitres_d_enseignement_technique,Centre national de Formation des Maîtres d’Enseignement technique,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_national_de_formation_des_techniciens_des_eaux_et_forets_chasses_et,"Centre national de Formation des Techniciens des Eaux et Forêts, Chasses et",
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_regional_de_formation_professionnelle,Centre régional de Formation professionnelle,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_regional_d_enseignement_technique_feminin,Centre régional d’Enseignement technique féminin,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_sectoriel_de_formation_professionnelle_en_aviculture_de_diamniadio,Centre sectoriel de Formation professionnelle en aviculture de Diamniadio,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_sectoriel_de_formation_professionnelle_en_horticulture_de_diamniadio,Centre sectoriel de Formation professionnelle en horticulture de Diamniadio,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_sectoriel_de_formation_professionnelle_en_horticulture_de_thieppe,Centre sectoriel de Formation professionnelle en horticulture de Thieppe,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_sectoriel_de_formation_professionnelle_en_tourisme_de_saint_louis,Centre sectoriel de Formation professionnelle en tourisme de Saint Louis,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__centre_sectoriel_de_formation_professionnelle_en_tourisme_de_ziguinchor,Centre sectoriel de Formation professionnelle en Tourisme de Ziguinchor,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__fonds_de_financement_de_la_formation_professionnelle_et_technique,Fonds de Financement de la Formation professionnelle et technique,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__institut_de_coupe_couture_et_mode,"Institut de Coupe, Couture et Mode",
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__autres_administrations__item__senegal_promoged,Sénégal (PROMOGED),
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__cellule_d_information_et_de_communication,Cellule d’information et de communication,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__centre_national_d_information_et_de_documentation,Centre national d'Information et de Documentation,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__comite_national_changement_climatique,Comité national Changement Climatique,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__comite_national_du_comite_inter_etats_de_lutte_contre_la_secheresse_dans_le_sahel,Comité national du Comité Inter-Etats de lutte contre la Sécheresse dans le Sahel,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__commission_nationale_de_gestion_des_produits_chimiques,Commission nationale de Gestion des Produits Chimiques,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__commission_nationale_du_developpement_durable,Commission nationale du Développement durable,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__cabinet_et_services_rattaches__item__service_de_communication,Service de Communication,
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_l_orientation_professionnelle,Direction de l'Orientation professionnelle,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_la_planification_et_du_suivi_evaluation,Direction de la Planification et du Suivi-Evaluation,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_l_apprentissage,Direction de l’Apprentissage,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_l_emploi,Direction de l’Emploi,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_de_l_insertion,Direction de l’Insertion,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
sn_srv_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique__direction_des_curricula_et_des_innovations_pedagogiques,Direction des Curricula et des Innovations pédagogiques,sn_dir_ministere_de_l_emploi_et_de_la_formation_professionnelle_et_technique__directions__direction_generale_de_la_formation_professionnelle_et_technique
